question_id,set_id,question_no,section,question_type,passage_id,prompt,question_text_ja,option_A,option_B,option_C,option_D,option_A_ja,option_B_ja,option_C_ja,option_D_ja,correct_option,correct_answer_text,correct_answer_text_ja,explanation_ja,vocabulary_notes_ja,difficulty,skill_tag,weak_point_tag,target_vocab,source_style
G3SET08-Q23,G3SET08,23,長文の内容一致選択,reading_notice,G3SET08-P01,What must students do if they want to join the ski lesson?,,They must buy hot tea.,They must call the sports center.,They must write their names on a list.,They must bring a bicycle.,,,,,C,They must write their names on a list.,write one's name / join,スキー講習に参加したい生徒は先生の部屋の前のリストに名前を書く必要があります。,write one's name / join,EIKEN_Grade3,reading,notice_detail,write one's name / join,"Original item modeled on EIKEN Grade 3 format; generated from user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams, not using Pre-2 materials."
G3SET08-Q24,G3SET08,24,長文の内容一致選択,reading_email,G3SET08-P02,Why is Mia excited about the summer festival?,,She has never been to a Japanese festival.,She will sing on the stage.,She will sell food with her teacher.,She won a free train ticket.,,,,,A,She has never been to a Japanese festival.,have never been to ~ / look forward to,ミアは日本の祭りに行ったことがないので楽しみにしています。,have never been to ~ / look forward to,EIKEN_Grade3,reading,email_reason,have never been to ~ / look forward to,"Original item modeled on EIKEN Grade 3 format; generated from user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams, not using Pre-2 materials."
G3SET08-Q25,G3SET08,25,長文の内容一致選択,reading_email,G3SET08-P02,What does Mia ask Haruto’s sister to do?,,Pick her up at the station.,Teach her how to wear a yukata.,Buy takoyaki for her.,Take a picture of the festival.,,,,,B,Teach her how to wear a yukata.,show A how to do / try on,ミアは浴衣の着方を教えてほしいと頼んでいます。,show A how to do / try on,EIKEN_Grade3,reading,email_detail,show A how to do / try on,"Original item modeled on EIKEN Grade 3 format; generated from user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams, not using Pre-2 materials."
G3SET08-Q26,G3SET08,26,長文の内容一致選択,reading_email,G3SET08-P02,What will Mia’s father do after the festival?,,He will cook dinner.,He will visit Haruto’s house.,He will pick Mia up at the station.,He will buy a new yukata.,,,,,C,He will pick Mia up at the station.,pick A up,祭りの後、父が8時30分に駅で迎えに来るとあります。,pick A up,EIKEN_Grade3,reading,email_detail,pick A up,"Original item modeled on EIKEN Grade 3 format; generated from user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams, not using Pre-2 materials."
G3SET08-Q27,G3SET08,27,長文の内容一致選択,reading_story,G3SET08-P03,Why did Riku often stop by Mr. Sato’s shop?,,He liked looking at the tools.,He wanted to buy a new clock.,He worked there every weekend.,He was looking for his school bag.,,,,,A,He liked looking at the tools.,stop by / on one's way home,リクは工具を見るのが好きなので、学校帰りによく立ち寄っていました。,stop by / on one's way home,EIKEN_Grade3,reading,story_detail,stop by / on one's way home,"Original item modeled on EIKEN Grade 3 format; generated from user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams, not using Pre-2 materials."
G3SET08-Q28,G3SET08,28,長文の内容一致選択,reading_story,G3SET08-P03,What mistake did Riku make?,,He broke the woman’s radio.,He forgot to close the shop.,He dropped a small clock part.,He lost Mr. Sato’s money.,,,,,C,He dropped a small clock part.,make a mistake / drop,リクは時計の小さな部品をテーブルの下に落としました。,make a mistake / drop,EIKEN_Grade3,reading,story_detail,make a mistake / drop,"Original item modeled on EIKEN Grade 3 format; generated from user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams, not using Pre-2 materials."
G3SET08-Q29,G3SET08,29,長文の内容一致選択,reading_story,G3SET08-P03,What did Mr. Sato tell Riku?,,To go home right away.,Not to give up.,To buy a new clock.,Not to come to the shop again.,,,,,B,Not to give up.,give up doing,佐藤さんは「あきらめないで。一緒に探せる」と言いました。,give up doing,EIKEN_Grade3,reading,story_detail,give up doing,"Original item modeled on EIKEN Grade 3 format; generated from user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams, not using Pre-2 materials."
G3SET08-Q30,G3SET08,30,長文の内容一致選択,reading_story,G3SET08-P03,What did Riku learn from helping Mr. Sato?,,Old things can be important to people.,Repairing clocks is always easy.,Students should not visit repair shops.,New clocks are better than old clocks.,,,,,A,Old things can be important to people.,be important to / be proud of,リクは古い物が人にとって大切なこと、丁寧な仕事が人を笑顔にできることを学びました。,be important to / be proud of,EIKEN_Grade3,reading,story_main_idea,be important to / be proud of,"Original item modeled on EIKEN Grade 3 format; generated from user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams, not using Pre-2 materials."
G3SET09-Q01,G3SET09,1,短文の語句空所補充,sentence_fill,,My aunt was (  ) to hear that I won the art contest.,,surprised at,late for,full of,different from,,,,,A,surprised at,be surprised at ~,コンテストで勝ったことを聞いて「驚いた」ので surprised at が自然です。,be surprised at ~,EIKEN_Grade3,vocabulary,phrase_context,be surprised at ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q02,G3SET09,2,短文の語句空所補充,sentence_fill,,Please (  ) your room before your friends come over.,,clean up,run away,turn left,take off,,,,,A,clean up,clean up ~,友達が来る前に部屋を片づける、という意味なので clean up が正解です。,clean up ~,EIKEN_Grade3,vocabulary,phrase_context,clean up ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q03,G3SET09,3,短文の語句空所補充,sentence_fill,,"The train was crowded, so I had to stand (  ) from Tokyo to Yokohama.",,all the way,another minute,by the way,as you know,,,,,A,all the way,all the way,東京から横浜まで「ずっと」立っていたので all the way が合います。,all the way,EIKEN_Grade3,vocabulary,phrase_context,all the way,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q04,G3SET09,4,短文の語句空所補充,sentence_fill,,My father is (  ) with his new camera because it takes clear pictures.,,satisfied with,scared of,known to,sick in bed,,,,,A,satisfied with,be satisfied with ~,新しいカメラに満足しているという文脈なので satisfied with が適切です。,be satisfied with ~,EIKEN_Grade3,vocabulary,phrase_context,be satisfied with ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q05,G3SET09,5,短文の語句空所補充,sentence_fill,,"I forgot to (  ) before going to bed, so my mother reminded me.",,brush my teeth,take a picture,receive a prize,make a speech,,,,,A,brush my teeth,brush one’s teeth,寝る前に忘れたことなので brush my teeth が自然です。,brush one’s teeth,EIKEN_Grade3,vocabulary,phrase_context,brush one’s teeth,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q06,G3SET09,6,短文の語句空所補充,sentence_fill,,This red bag does not (  ) me. It is my sister’s.,,belong to,wait for,laugh at,shout at,,,,,A,belong to,belong to ~,「私のものではない」は does not belong to me と言います。,belong to ~,EIKEN_Grade3,vocabulary,phrase_context,belong to ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q07,G3SET09,7,短文の語句空所補充,sentence_fill,,I spent two hours (  ) my science project last night.,,on,at,by,from,,,,,A,on,spend A on ~,時間を何かに使う時は spend time on ~ を使います。,spend A on ~,EIKEN_Grade3,vocabulary,phrase_context,spend A on ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q08,G3SET09,8,短文の語句空所補充,sentence_fill,,The test was (  ) difficult for me to finish in thirty minutes.,,too,so,very,enough,,,,,A,too,too ... to do,too ... to do で「あまりに〜で…できない」という意味になります。,too ... to do,EIKEN_Grade3,vocabulary,phrase_context,too ... to do,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q09,G3SET09,9,短文の語句空所補充,sentence_fill,,A: How often do you take guitar lessons? B: I take them (  ).,,twice a month,all night,right now,on business,,,,,A,twice a month,twice a month,頻度を聞かれているので twice a month が自然です。,twice a month,EIKEN_Grade3,vocabulary,phrase_context,twice a month,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q10,G3SET09,10,短文の語句空所補充,sentence_fill,,Please (  ) the TV. I want to watch the weather news.,,turn on,throw away,fall down,go straight,,,,,A,turn on,turn on ~,テレビを「つける」は turn on the TV です。,turn on ~,EIKEN_Grade3,vocabulary,phrase_context,turn on ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q11,G3SET09,11,短文の語句空所補充,sentence_fill,,The music is too loud. Could you (  ) it down?,,turn,put,take,give,,,,,A,turn,turn down ~,音量を下げる表現は turn down です。ここでは turn it down の形です。,turn down ~,EIKEN_Grade3,vocabulary,phrase_context,turn down ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q12,G3SET09,12,短文の語句空所補充,sentence_fill,,My grandmother looks more tired (  ) today.,,than usual,for example,all day,at first,,,,,A,than usual,than usual,「いつもより」は than usual です。今日はいつもより疲れて見える、という意味になります。,than usual,EIKEN_Grade3,vocabulary,phrase_context,than usual,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q13,G3SET09,13,短文の語句空所補充,sentence_fill,,I want to know (  ) to make this cake.,,how,what,where,when,,,,,A,how,how to do,ケーキの作り方を知りたいので how to do の形です。,how to do,EIKEN_Grade3,vocabulary,phrase_context,how to do,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q14,G3SET09,14,短文の語句空所補充,sentence_fill,,"My brother is (  ) dogs, so he cannot visit houses with big dogs.",,scared of,pleased to,similar to,over,,,,,A,scared of,be scared of ~,犬をこわがっているので scared of が正解です。,be scared of ~,EIKEN_Grade3,vocabulary,phrase_context,be scared of ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q15,G3SET09,15,短文の語句空所補充,sentence_fill,,A number (  ) students joined the volunteer club this year.,,of,for,with,on,,,,,A,of,a number of ~,「多くの〜」は a number of ~ です。,a number of ~,EIKEN_Grade3,vocabulary,phrase_context,a number of ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q16,G3SET09,16,会話文の文選択,dialogue_completion,,"A: You look happy, Mei. What happened?
B: I passed the swimming test today.
A: Really? That is great!
B: (  )",,Thank you. I practiced a lot this month.,I will close the window.,The train arrives at noon.,I have never eaten this fruit.,,,,,A,Thank you. I practiced a lot this month.,pass the test / practice a lot,合格を祝われたので、お礼と練習したことを言う返答が自然です。,pass the test / practice a lot,EIKEN_Grade3,communication,dialogue_response,pass the test / practice a lot,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q17,G3SET09,17,会話文の文選択,dialogue_completion,,"A: Excuse me. I am looking for the city museum.
B: It is near here. Walk straight and turn left at the bank.
A: Thank you.
B: (  )",,You are welcome.,I am thirteen years old.,I like soccer better.,Please drink some tea.,,,,,A,You are welcome.,near here / turn left,道案内のお礼に対する返答なので You are welcome. が自然です。,near here / turn left,EIKEN_Grade3,communication,dialogue_response,near here / turn left,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q18,G3SET09,18,会話文の文選択,dialogue_completion,,"A: Why are you putting your notebook in your bag?
B: I need to show it to Mr. Brown.
A: Did he ask you to bring it?
B: (  )",,"Yes, he told me to bring it today.","No, I went shopping yesterday.","Yes, this cake is very sweet.","No, I am good at tennis.",,,,,A,"Yes, he told me to bring it today.",tell A to do,先生が持ってくるように言ったか聞かれているので told me to bring it が合います。,tell A to do,EIKEN_Grade3,communication,dialogue_response,tell A to do,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q19,G3SET09,19,会話文の文選択,dialogue_completion,,"A: Are you going to stay home this weekend?
B: No. My family will visit my uncle in Kobe.
A: How long will it take to get there?
B: (  )",,It will take about three hours by car.,I ate lunch at twelve.,The book belongs to my sister.,I brushed my teeth after dinner.,,,,,A,It will take about three hours by car.,it takes A time to do,所要時間を聞かれているので、車で約3時間かかるという答えが自然です。,it takes A time to do,EIKEN_Grade3,communication,dialogue_response,it takes A time to do,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q20,G3SET09,20,会話文の文選択,dialogue_completion,,"A: I have two tickets for the school concert.
B: Really? Can I go with you?
A: Sure. The concert starts at three.
B: (  )",,Great. I will meet you in front of the hall.,I am too sleepy to study.,This dog is known to many people.,My shoes are under the desk.,,,,,A,Great. I will meet you in front of the hall.,in front of ~,コンサートに行く流れなので、会場前で会うという返答が自然です。,in front of ~,EIKEN_Grade3,communication,dialogue_response,in front of ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q21,G3SET09,21,長文の内容一致選択,reading_notice,G3SET09-P01,What will helpers do before and after the science fair?,,They will sell notebooks to teachers.,"They will put up posters, carry tables, and clean the room.",They will cook lunch for the science club.,They will take pictures in the gym.,,,,,B,"They will put up posters, carry tables, and clean the room.",clean up / help teachers,手伝いの内容はポスター、机運び、理科室の片づけです。,clean up / help teachers,EIKEN_Grade3,reading,notice_detail,clean up / help teachers,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q22,G3SET09,22,長文の内容一致選択,reading_notice,G3SET09-P01,What will students who help receive?,,A small notebook.,A free lunch.,A science book.,A concert ticket.,,,,,A,A small notebook.,receive a notebook,手伝った生徒は理科クラブから小さなノートをもらえます。,receive a notebook,EIKEN_Grade3,reading,notice_detail,receive a notebook,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q23,G3SET09,23,長文の内容一致選択,reading_notice,G3SET09-P01,By when should students write their names?,,By Monday morning.,By Wednesday.,By Friday night.,By October 30.,,,,,B,By Wednesday.,write your name / by Wednesday,水曜日までに理科室2の外の紙に名前を書く必要があります。,write your name / by Wednesday,EIKEN_Grade3,reading,notice_detail,write your name / by Wednesday,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q24,G3SET09,24,長文の内容一致選択,reading_email,G3SET09-P02,Where are Liam and his brother planning to go?,,To Green Lake.,To Saki’s school.,To a science fair.,To a music hall.,,,,,A,To Green Lake.,ride bicycles to ~,リアムたちは自転車でグリーン湖へ行く予定です。,ride bicycles to ~,EIKEN_Grade3,reading,email_detail,ride bicycles to ~,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q25,G3SET09,25,長文の内容一致選択,reading_email,G3SET09-P02,What does Liam ask Saki to bring?,,A camera.,A raincoat.,A sandwich or something else to eat.,A notebook from the science club.,,,,,C,A sandwich or something else to eat.,something else to eat,湖の近くで昼食をとるため、サンドイッチなど食べるものを持ってくるよう頼んでいます。,something else to eat,EIKEN_Grade3,reading,email_detail,something else to eat,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q26,G3SET09,26,長文の内容一致選択,reading_email,G3SET09-P02,What will they do if it rains?,,They will go by bus.,They will stay home and try again next Sunday.,They will meet at the station.,They will ride along another river.,,,,,B,They will stay home and try again next Sunday.,stay home / next Sunday,雨の場合は家にいて、次の日曜日にもう一度行くとあります。,stay home / next Sunday,EIKEN_Grade3,reading,email_detail,stay home / next Sunday,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q27,G3SET09,27,長文の内容一致選択,reading_story,G3SET09-P03,What was Taku not good at?,,Throwing the ball.,Running around the field.,Hitting the ball.,Watching games on TV.,,,,,C,Hitting the ball.,be good at / hit the ball,タクはボールを打つのが得意ではありませんでした。,be good at / hit the ball,EIKEN_Grade3,reading,story_detail,be good at / hit the ball,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q28,G3SET09,28,長文の内容一致選択,reading_story,G3SET09-P03,Why did the game begin one hour late?,,Because the coach was sick.,Because it rained in the morning.,Because Leo forgot the ball.,Because the other team was far away.,,,,,B,Because it rained in the morning.,because / one hour late,朝に雨が降ったため、試合は1時間遅れて始まりました。,because / one hour late,EIKEN_Grade3,reading,story_reason,because / one hour late,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q29,G3SET09,29,長文の内容一致選択,reading_story,G3SET09-P03,What did Taku remember before he hit the ball?,,His teacher’s homework.,Leo’s words about watching the ball.,The place of the science room.,His plan for Sunday lunch.,,,,,B,Leo’s words about watching the ball.,remember / until the end,タクは「最後までボールを見る」というレオの言葉を思い出しました。,remember / until the end,EIKEN_Grade3,reading,story_detail,remember / until the end,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET09-Q30,G3SET09,30,長文の内容一致選択,reading_story,G3SET09-P03,What did Taku learn?,,A good friend can help give him courage.,Rain always stops baseball games.,He should stop playing baseball.,Baseball games are too long for students.,,,,,A,A good friend can help give him courage.,do one’s best / courage,友達との練習が勇気をくれることを学びました。,do one’s best / courage,EIKEN_Grade3,reading,story_main_idea,do one’s best / courage,"Original item modeled on the user-provided EIKEN Grade 3 mock-bank style and Grade 3 phrase list; not copied from EIKEN past exams; not using EIKEN Pre-2 vocabulary, Pre-2 mock tests, or past exam content."
G3SET10-Q01,G3SET10,1,短文の語句空所補充,sentence_fill,,"The school bus arrived (  ), so we were not late for the museum tour.",スクールバスが時間通りに到着したので，私たちは博物館見学に遅れなかった。,on time,in trouble,by chance,for free,時間通りに,困って,偶然に,無料で,A,on time,時間通りに,文脈上「時間通りに到着した」が自然なので on time が正解です。,on time：時間通りに,Eiken Grade 3,phrase,adverbial_phrase,on time,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q02,G3SET10,2,短文の語句空所補充,sentence_fill,,A: I cannot solve this math problem. B: Don’t (  ). Let’s try it together.,A: この数学の問題が解けない。B: あきらめないで。一緒にやってみよう。,give up,grow up,wake up,dress up,あきらめる,成長する,起きる,着飾る,A,give up,あきらめる,困っている相手を励ます場面なので give up「諦める」が合います。,give up：あきらめる,Eiken Grade 3,phrase,phrasal_verb,give up,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q03,G3SET10,3,短文の語句空所補充,sentence_fill,,"Yuki was sick yesterday, but she is starting to (  ) today.",ユキは昨日病気だったが，今日はよくなり始めている。,get better,get lost,get dark,get off,よくなる,迷う,暗くなる,降りる,A,get better,よくなる,病気のあとに「よくなる」は get better です。,get better：よくなる,Eiken Grade 3,phrase,phrasal_verb,get better,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q04,G3SET10,4,短文の語句空所補充,sentence_fill,,My sister is (  ) drawing animals. She draws cats and birds very well.,姉は動物を描くのが得意です。猫や鳥をとても上手に描きます。,good at,late for,full of,kind to,〜が得意で,〜に遅れて,〜でいっぱいで,〜に親切で,A,good at,〜が得意で,後文の「とても上手に描く」から be good at が正解です。,be good at ~：〜が得意である,Eiken Grade 3,phrase,adjective_phrase,be good at ~,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q05,G3SET10,5,短文の語句空所補充,sentence_fill,,My brother is too young to (  ) his dog by himself.,弟はまだ幼すぎて，一人で犬の世話をすることができない。,take care of,take off,take a picture of,take part in,世話をする,脱ぐ・離陸する,写真を撮る,参加する,A,take care of,世話をする,犬を一人で「世話する」場面なので take care of が合います。,take care of ~：〜の世話をする,Eiken Grade 3,phrase,phrasal_verb,take care of ~,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q06,G3SET10,6,短文の語句空所補充,sentence_fill,,A: How can I (  ) the post office from here? B: Go straight and turn right.,A: ここから郵便局へどう行けばいいですか。B: まっすぐ行って右に曲がってください。,get to,listen to,write to,belong to,〜に着く,〜を聞く,〜に手紙を書く,〜に属する,A,get to,〜に着く,道順をたずねているので get to「〜に着く」が正解です。,get to ~：〜に着く,Eiken Grade 3,phrase,prepositional_phrase,get to ~,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q07,G3SET10,7,短文の語句空所補充,sentence_fill,,We (  ) at the school festival. The food and games were great.,私たちは学校祭で楽しい時間を過ごしました。食べ物やゲームがすばらしかったです。,had a good time,made a mistake,took a rest,caught a cold,楽しい時間を過ごした,間違えた,休憩した,風邪をひいた,A,had a good time,楽しい時間を過ごした,食べ物やゲームがよかったので「楽しい時間を過ごした」が自然です。,have a good time：楽しい時間を過ごす,Eiken Grade 3,phrase,idiom,have a good time,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q08,G3SET10,8,短文の語句空所補充,sentence_fill,,Please wait (  ) the library. I will meet you there at three.,図書館の前で待っていてください。3時にそこで会います。,in front of,far from,next week,each other,〜の前で,〜から遠くに,来週,お互いに,A,in front of,〜の前で,待ち合わせ場所を表す表現なので in front of が正解です。,in front of ~：〜の前で,Eiken Grade 3,phrase,prepositional_phrase,in front of ~,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q09,G3SET10,9,短文の語句空所補充,sentence_fill,,"It is cold outside, so (  ) your jacket before you leave.",外は寒いので，出かける前に上着を着なさい。,put on,put away,put up,put out,身につける,片づける,掲示する,消す,A,put on,身につける,寒いので上着を「着る」は put on です。,put on ~：〜を身につける,Eiken Grade 3,phrase,phrasal_verb,put on ~,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q10,G3SET10,10,短文の語句空所補充,sentence_fill,,Ken is (  ) his key. He cannot open the door.,ケンは鍵を探しています。ドアを開けられません。,looking for,looking after,looking around,looking like,探している,世話をしている,見回している,〜のように見える,A,looking for,探している,鍵がなくてドアを開けられないので look for「探す」が合います。,look for ~：〜を探す,Eiken Grade 3,phrase,phrasal_verb,look for ~,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q11,G3SET10,11,短文の語句空所補充,sentence_fill,,Call me (  ) you get home.,家に着いたらすぐ私に電話してください。,as soon as,as long as,as far as,as well as,〜するとすぐに,〜する限り,〜する範囲では,〜と同じくらい,A,as soon as,〜するとすぐに,「家に着いたらすぐに」と言いたいので as soon as が正解です。,as soon as：〜するとすぐに,Eiken Grade 3,phrase,conjunction,as soon as,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q12,G3SET10,12,短文の語句空所補充,sentence_fill,,The two boys helped (  ) carry the heavy box.,二人の男の子は重い箱を運ぶのをお互いに助けました。,each other,some other time,one day,a lot of,お互いに,また別の時に,いつか,たくさんの,A,each other,お互いに,二人が互いに助けたので each other が合います。,each other：お互いに,Eiken Grade 3,phrase,pronoun_phrase,each other,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q13,G3SET10,13,短文の語句空所補充,sentence_fill,,My grandfather likes to (  ) in the park every morning.,祖父は毎朝公園を散歩するのが好きです。,take a walk,take a test,take a shower,take a seat,散歩する,テストを受ける,シャワーを浴びる,席に着く,A,take a walk,散歩する,公園で毎朝することとして take a walk「散歩する」が自然です。,take a walk：散歩する,Eiken Grade 3,phrase,collocation,take a walk,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q14,G3SET10,14,短文の語句空所補充,sentence_fill,,I saw snow (  ) when I visited Hokkaido.,北海道を訪れたとき，私は初めて雪を見ました。,for the first time,from time to time,all the time,at the same time,初めて,時々,いつも,同時に,A,for the first time,初めて,初めて雪を見たという文なので for the first time が正解です。,for the first time：初めて,Eiken Grade 3,phrase,adverbial_phrase,for the first time,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
G3SET10-Q15,G3SET10,15,短文の語句空所補充,sentence_fill,,"A: Why is Tom absent today? B: He (  ), so he is staying in bed.",A: トムはなぜ今日欠席ですか。B: 風邪をひいたので，ベッドで寝ています。,has a cold,has a good time,has breakfast,has a question,風邪をひいている,楽しい時間を過ごす,朝食を食べる,質問がある,A,has a cold,風邪をひいている,欠席して寝ている理由として have a cold「風邪をひく」が合います。,have a cold：風邪をひいている,Eiken Grade 3,phrase,collocation,have a cold,original_eiken_grade3_style_based_on_user_mock_bank_no_pre2_no_real_past_questions
